Crop,Year,Region,Province,Yield (t/ha),Data source
Maize,2022,Northeastern,Surin,2.96875,Agricultural statistic of Thailand
Maize,2022,Northeastern,Buriram,4.75625,Agricultural statistic of Thailand
Maize,2022,Northeastern,Kalasin,3.08125,Agricultural statistic of Thailand
Maize,2022,Northeastern,Khon Kaen,4.375,Agricultural statistic of Thailand
Maize,2022,Northeastern,Chaiyaphum,4.625,Agricultural statistic of Thailand
Maize,2022,Northeastern,Nakhon Ratchasima,5,Agricultural statistic of Thailand
Maize,2022,Central,Saraburi,4.675,Agricultural statistic of Thailand
Maize,2020,Central,Suphanburi,4.26875,Agricultural statistic of Thailand
Maize,2022,Central,Chainat,4.4125,Agricultural statistic of Thailand
Maize,2021,Central,Suphanburi,4.3125,Agricultural statistic of Thailand
Maize,2022,Central,Nakhon Nayok,5.575,Agricultural statistic of Thailand
Maize,2022,Eastern,Prachinburi,4.925,Agricultural statistic of Thailand
Maize,2022,Eastern,Chachoengsao,4.31875,Agricultural statistic of Thailand
Maize,2022,Central,Sa Kaeo,4.74375,Agricultural statistic of Thailand
Maize,2022,Eastern,Chanthaburi,4.35,Agricultural statistic of Thailand
Maize,2022,Central,Kanchanaburi,4.64375,Agricultural statistic of Thailand
Maize,2022,Central,Ratchaburi,3.68125,Agricultural statistic of Thailand
Maize,2022,Central,Phetchaburi,3.65625,Agricultural statistic of Thailand
Maize,2022,Central,Prachuap Khiri Khan,4.15,Agricultural statistic of Thailand
Maize,2023,Thailand,Total,4.64375,Agricultural statistic of Thailand
Maize,2023,Northern,Chiang Rai,4.6,Agricultural statistic of Thailand
Maize,2023,Northern,Payao,4.4875,Agricultural statistic of Thailand
Maize,2023,Northern,Lampang,4.625,Agricultural statistic of Thailand
Maize,2023,Northern,Lamphun,4.475,Agricultural statistic of Thailand
Maize,2023,Northern,Chiang Mai,4.65,Agricultural statistic of Thailand
Maize,2023,Northern,Mae Hong Son,4.7875,Agricultural statistic of Thailand
Maize,2023,Northern,Tak,4.4125,Agricultural statistic of Thailand
Maize,2023,Northern,Kamphaeng Phet,5.04375,Agricultural statistic of Thailand
Maize,2023,Northern,Sukhothai,4.34375,Agricultural statistic of Thailand
Maize,2023,Northern,Phrae,4.33125,Agricultural statistic of Thailand
Maize,2023,Northern,Nan,4.2625,Agricultural statistic of Thailand
Maize,2023,Northern,Uttaradit,4.34375,Agricultural statistic of Thailand
Maize,2023,Northern,Phitsanulok,4.38125,Agricultural statistic of Thailand
Maize,2023,Northern,Phichit,4.68125,Agricultural statistic of Thailand
Maize,2023,Northern,Nakhon Sawan,5.30625,Agricultural statistic of Thailand
Maize,2023,Northern,Uthai Thani,5.28125,Agricultural statistic of Thailand
Maize,2023,Northern,Phetchabun,4.96875,Agricultural statistic of Thailand
Maize,2023,Northeastern,Loei,3.98125,Agricultural statistic of Thailand
Maize,2023,Northeastern,Nong Bua Lamphu,3.9625,Agricultural statistic of Thailand
Maize,2023,Northeastern,Yasothon,4.23125,Agricultural statistic of Thailand
Maize,2023,Northeastern,Amnat Charoen,3.75,Agricultural statistic of Thailand
Maize,2023,Northeastern,Ubon Ratchathani,5.04375,Agricultural statistic of Thailand
Maize,2023,Northeastern,Sisaket,5.4375,Agricultural statistic of Thailand
Maize,2023,Northeastern,Surin,3.05625,Agricultural statistic of Thailand
Maize,2023,Northeastern,Buriram,4.68125,Agricultural statistic of Thailand
Maize,2023,Northeastern,Kalasin,3.01875,Agricultural statistic of Thailand
Maize,2023,Northeastern,Khon Kaen,4.45,Agricultural statistic of Thailand
Maize,2023,Northeastern,Chaiyaphum,4.58125,Agricultural statistic of Thailand
Maize,2023,Northeastern,Nakhon Ratchasima,4.925,Agricultural statistic of Thailand
Maize,2023,Central,Saraburi,4.675,Agricultural statistic of Thailand
Maize,2022,Central,Suphanburi,4.425,Agricultural statistic of Thailand
Maize,2023,Central,Chainat,4.2875,Agricultural statistic of Thailand
Maize,2023,Central,Suphanburi,4.4,Agricultural statistic of Thailand
Maize,2023,Central,Nakhon Nayok,5.5125,Agricultural statistic of Thailand
Maize,2023,Eastern,Prachinburi,4.84375,Agricultural statistic of Thailand
Maize,2023,Eastern,Chachoengsao,4.2,Agricultural statistic of Thailand
Maize,2023,Central,Sa Kaeo,4.81875,Agricultural statistic of Thailand
Maize,2023,Eastern,Chanthaburi,4.2625,Agricultural statistic of Thailand
Maize,2023,Central,Kanchanaburi,4.525,Agricultural statistic of Thailand
Maize,2023,Central,Ratchaburi,3.66875,Agricultural statistic of Thailand
Maize,2023,Central,Phetchaburi,3.65625,Agricultural statistic of Thailand
Maize,2023,Central,Prachuap Khiri Khan,4.20625,Agricultural statistic of Thailand
Soybeans,1950,Central,Total,0.617936338,Statistical review of Thai agri
Soybeans,1950,Northeastern,Total,0.586538462,Statistical review of Thai agri
Soybeans,1950,Northern,Total,0.548021236,Statistical review of Thai agri
Soybeans,1950,Southern,Total,0.3125,Statistical review of Thai agri
Soybeans,1950,Thailand,Total,0.587489862,Agricultural statistics of Thai
Soybeans,1951,Central,Total,1.222031502,Statistical review of Thai agri
Soybeans,1951,Northeastern,Total,0.825,Statistical review of Thai agri
Soybeans,1951,Northern,Total,0.297602257,Statistical review of Thai agri
Soybeans,1951,Southern,Total,0.34375,Statistical review of Thai agri
Soybeans,1951,Thailand,Total,0.729351852,Agricultural statistics of Thai
Soybeans,1952,Central,Total,1.115834497,Statistical review of Thai agri
Soybeans,1952,Northeastern,Total,0.825320513,Statistical review of Thai agri
Soybeans,1952,Northern,Total,0.662585034,Statistical review of Thai agri
Soybeans,1952,Southern,Total,0.5125,Statistical review of Thai agri
Soybeans,1952,Thailand,Total,0.88340301,Agricultural statistics of Thai
Soybeans,1953,Central,Total,1.081466763,Statistical review of Thai agri
Soybeans,1953,Northeastern,Total,0.881465517,Statistical review of Thai agri
Soybeans,1953,Northern,Total,0.754237288,Statistical review of Thai agri
Soybeans,1953,Southern,Total,0.5625,Statistical review of Thai agri
Soybeans,1953,Thailand,Total,0.921692784,Agricultural statistics of Thai
Soybeans,1954,Central,Total,1.086781103,Statistical review of Thai agri
Soybeans,1954,Northeastern,Total,0.742378049,Statistical review of Thai agri
Soybeans,1954,Northern,Total,0.773913043,Statistical review of Thai agri
Soybeans,1954,Southern,Total,0.9375,Statistical review of Thai agri
Soybeans,1954,Thailand,Total,0.963261649,Agricultural statistics of Thai
Soybeans,1955,Central,Total,1.015866624,Agricultural statistics of Thai
Soybeans,1955,Northeastern,Total,0.95412234,Agricultural statistics of Thai
Soybeans,1955,Northern,Total,0.80153277,Agricultural statistics of Thai
Soybeans,1955,Southern,Total,1.1875,Agricultural statistics of Thai
Soybeans,1955,Thailand,Total,0.93624442,Agricultural statistics of Thai
Soybeans,1956,Central,Total,0.977486188,Agricultural statistics of Thai
Soybeans,1956,Northeastern,Total,1.050287356,Agricultural statistics of Thai
Soybeans,1956,Northern,Total,0.873459959,Agricultural statistics of Thai
Soybeans,1956,Southern,Total,1,Agricultural statistics of Thai
Soybeans,1956,Thailand,Total,0.947550676,Agricultural statistics of Thai
Soybeans,1957,Central,Total,1.057261209,Agricultural statistics of Thai
Soybeans,1957,Northeastern,Total,1.037990196,Agricultural statistics of Thai
Soybeans,1957,Northern,Total,1.019698444,Agricultural statistics of Thai
Soybeans,1957,Southern,Total,0.71875,Agricultural statistics of Thai
Soybeans,1957,Thailand,Total,1.043909672,Agricultural statistics of Thai
Soybeans,1958,Central,Total,1.013262599,Agricultural statistics of Thai
Soybeans,1958,Northeastern,Total,1.105882353,Agricultural statistics of Thai
Soybeans,1958,Northern,Total,0.869417688,Agricultural statistics of Thai
Soybeans,1958,Southern,Total,0.75,Agricultural statistics of Thai
Soybeans,1958,Thailand,Total,0.96044472,Agricultural statistics of Thai
Soybeans,1959,Central,Total,1.023004617,Agricultural statistics of Thai
Soybeans,1959,Northeastern,Total,1.035610465,Agricultural statistics of Thai
Soybeans,1959,Northern,Total,1.02734375,Agricultural statistics of Thai
Soybeans,1959,Southern,Total,0.625,Agricultural statistics of Thai
Soybeans,1959,Thailand,Total,1.025172979,Agricultural statistics of Thai
Soybeans,1960,Central,Total,1.117705774,Agricultural statistics of Thai
Soybeans,1960,Northeastern,Total,1.090686275,Agricultural statistics of Thai
Soybeans,1960,Northern,Total,1.207619048,Agricultural statistics of Thai
Soybeans,1960,Southern,Total,0.6875,Agricultural statistics of Thai
Soybeans,1960,Thailand,Total,1.150341481,Agricultural statistics of Thai
Soybeans,1961,Central,Total,0.908935547,Agricultural statistics of Thai
Soybeans,1961,Northeastern,Total,0.992857143,Agricultural statistics of Thai
Soybeans,1961,Northern,Total,1.128378378,Agricultural statistics of Thai
Soybeans,1961,Southern,Total,1.125,Agricultural statistics of Thai
Soybeans,1961,Thailand,Total,0.979571984,Agricultural statistics of Thai
Soybeans,1962,Central,Phetchabun,1.118210863,Agricultural data handbook
Soybeans,1962,Central,Total,0.944845085,Agricultural statistics of Thai
Soybeans,1962,Central,Total,1.118210863,Statistical Yearbook Thailand
Soybeans,1962,Northeastern,Total,1.028017241,Agricultural statistics of Thai
Soybeans,1962,Northern,Chiang Mai,0.001379316,Agricultural data handbook
Soybeans,1962,Northern,Chiang Rai,0.748381877,Agricultural data handbook
Soybeans,1962,Northern,Kamphaeng Phet,0.838051251,Agricultural data handbook
Soybeans,1962,Northern,Lampang,0.826612903,Agricultural data handbook
Soybeans,1962,Northern,Lamphun,1.125065755,Agricultural data handbook
Soybeans,1962,Northern,Mae Hong Son,1.12745098,Agricultural data handbook
Soybeans,1962,Northern,Nakhon Sawan,0.899082759,Agricultural data handbook
Soybeans,1962,Northern,Nan,0,Agricultural data handbook
Soybeans,1962,Northern,Phichit,1.125,Agricultural data handbook
Soybeans,1962,Northern,Phitsanulok,1.045971074,Agricultural data handbook
Soybeans,1962,Northern,Phrae,0.937401945,Agricultural data handbook
Soybeans,1962,Northern,Sukhothai,0.963994856,Agricultural data handbook
Soybeans,1962,Northern,Tak,0.93866171,Agricultural data handbook
Soybeans,1962,Northern,Uthai Thani,1.126893939,Agricultural data handbook
Soybeans,1962,Northern,Uttaradit,1.041666667,Agricultural data handbook
Soybeans,1962,Northern,Total,1.244575777,Agricultural statistics of Thai
Soybeans,1962,Northern,Total,0.597717156,Statistical Yearbook Thailand
Soybeans,1962,Southern,Total,0.71875,Agricultural statistics of Thai
Soybeans,1962,Thailand,Total,0.598775174,Agricultural data handbook
Soybeans,1963,Central,Phetchabun,0.81454918,Agricultural data handbook
Soybeans,1963,Central,Total,0.941215035,Agricultural statistics of Thai
Soybeans,1963,Central,Total,0.81454918,Statistical Yearbook Thailand
Soybeans,1963,Northeastern,Total,1.0625,Agricultural statistics of Thai
Soybeans,1963,Northern,Chiang Mai,1.12474745,Agricultural data handbook
Soybeans,1963,Northern,Chiang Rai,0.998551325,Agricultural data handbook
Soybeans,1963,Northern,Kamphaeng Phet,0.922391858,Agricultural data handbook
Soybeans,1963,Northern,Lampang,0.935218978,Agricultural data handbook
Soybeans,1963,Northern,Lamphun,0.936581268,Agricultural data handbook
Soybeans,1963,Northern,Mae Hong Son,1.12745098,Agricultural data handbook
Soybeans,1963,Northern,Nakhon Sawan,1.125195771,Agricultural data handbook
Soybeans,1963,Northern,Nan,0.9375,Agricultural data handbook
Soybeans,1963,Northern,Phichit,1.124912526,Agricultural data handbook
Soybeans,1963,Northern,Phitsanulok,1.146678254,Agricultural data handbook
Soybeans,1963,Northern,Phrae,1.000397629,Agricultural data handbook
Soybeans,1963,Northern,Sukhothai,0.873167342,Agricultural data handbook
Soybeans,1963,Northern,Tak,1.019119769,Agricultural data handbook
Soybeans,1963,Northern,Uthai Thani,0.899390244,Agricultural data handbook
Soybeans,1963,Northern,Uttaradit,0.972222222,Agricultural data handbook
Soybeans,1963,Northern,Total,1.070090694,Agricultural statistics of Thai
Soybeans,1963,Northern,Total,0.981085045,Statistical Yearbook Thailand
Soybeans,1963,Southern,Total,0.9375,Agricultural statistics of Thai
Soybeans,1963,Thailand,Total,0.981209458,Agricultural data handbook
Soybeans,1964,Central,Phetchabun,1.25,Agricultural data handbook
Soybeans,1964,Central,Total,0.854195927,Agricultural statistics of Thai
Soybeans,1964,Central,Total,1.25,Statistical Yearbook Thailand
Soybeans,1964,Northeastern,Total,1.023026316,Agricultural statistics of Thai
Soybeans,1964,Northern,Chiang Mai,1.125006006,Agricultural data handbook
Soybeans,1964,Northern,Chiang Rai,1.00087668,Agricultural data handbook
Soybeans,1964,Northern,Kamphaeng Phet,0.873486377,Agricultural data handbook
Soybeans,1964,Northern,Lampang,1.193019943,Agricultural data handbook
Soybeans,1964,Northern,Lamphun,1.25,Agricultural data handbook
Soybeans,1964,Northern,Mae Hong Son,1.060191518,Agricultural data handbook
Soybeans,1964,Northern,Nakhon Sawan,1.117230783,Agricultural data handbook
Soybeans,1964,Northern,Nan,1.262626263,Agricultural data handbook
Soybeans,1964,Northern,Phichit,1.125,Agricultural data handbook
Soybeans,1964,Northern,Phitsanulok,0.866445916,Agricultural data handbook
Soybeans,1964,Northern,Phrae,0.937132785,Agricultural data handbook
Soybeans,1964,Northern,Sukhothai,0.749986378,Agricultural data handbook
Soybeans,1964,Northern,Tak,1.124078624,Agricultural data handbook
Soybeans,1964,Northern,Uthai Thani,0.875,Agricultural data handbook
Soybeans,1964,Northern,Total,1.127812046,Agricultural statistics of Thai
Soybeans,1964,Northern,Total,0.931236522,Statistical Yearbook Thailand
Soybeans,1964,Southern,Total,0.71875,Agricultural statistics of Thai
Soybeans,1964,Thailand,Total,0.931450659,Agricultural data handbook
Soybeans,1965,Central,Total,0.976880081,Agricultural statistics of Thai
Soybeans,1965,Northeastern,Total,0.970394737,Agricultural statistics of Thai
Soybeans,1965,Northern,Chiang Mai,1.241515682,Agricultural data handbook
Soybeans,1965,Northern,Chiang Rai,0.992170626,Agricultural data handbook
Soybeans,1965,Northern,Kamphaeng Phet,0.937655241,Agricultural data handbook
Soybeans,1965,Northern,Lampang,0.891544118,Agricultural data handbook
Soybeans,1965,Northern,Lamphun,1.25,Agricultural data handbook
Soybeans,1965,Northern,Mae Hong Son,1.12745098,Agricultural data handbook
Soybeans,1965,Northern,Nakhon Sawan,0.999779276,Agricultural data handbook
Soybeans,1965,Northern,Nan,1.376208378,Agricultural data handbook
Soybeans,1965,Northern,Phichit,1.125314773,Agricultural data handbook
Soybeans,1965,Northern,Phitsanulok,0.983146067,Agricultural data handbook
Soybeans,1965,Northern,Phrae,0.914222308,Agricultural data handbook
Soybeans,1965,Northern,Sukhothai,0.750038121,Agricultural data handbook
Soybeans,1965,Northern,Tak,1.121794872,Agricultural data handbook
Soybeans,1965,Northern,Uthai Thani,0.878328402,Agricultural data handbook
Soybeans,1965,Northern,Uttaradit,1.041666667,Agricultural data handbook
Soybeans,1965,Northern,Total,1.119230769,Agricultural statistics of Thai
Soybeans,1965,Northern,Total,1.079482513,Statistical Yearbook Thailand
Soybeans,1965,Southern,Total,0.4375,Agricultural statistics of Thai
Soybeans,1965,Thailand,Total,1.079581421,Agricultural data handbook
Soybeans,1966,Central,Phetchabun,1.25,Agricultural data handbook
Soybeans,1966,Central,Total,0.766444204,Agricultural statistics of Thai
Soybeans,1966,Central,Total,1.25,Statistical Yearbook Thailand
Soybeans,1966,Northeastern,Total,0.963541667,Agricultural statistics of Thai
Soybeans,1966,Northern,Chiang Mai,1.119855575,Agricultural data handbook
Soybeans,1966,Northern,Chiang Rai,0.603655283,Agricultural data handbook
Soybeans,1966,Northern,Kamphaeng Phet,0.937052933,Agricultural data handbook
Soybeans,1966,Northern,Lampang,0.990220909,Agricultural data handbook
Soybeans,1966,Northern,Lamphun,0.986666667,Agricultural data handbook
Soybeans,1966,Northern,Mae Hong Son,1.125,Agricultural data handbook
Soybeans,1966,Northern,Nakhon Sawan,0.930496877,Agricultural data handbook
Soybeans,1966,Northern,Nan,1.25,Agricultural data handbook
Soybeans,1966,Northern,Phichit,1.125,Agricultural data handbook
Soybeans,1966,Northern,Phitsanulok,0.99979062,Agricultural data handbook
Soybeans,1966,Northern,Phrae,0.750246488,Agricultural data handbook
Soybeans,1966,Northern,Sukhothai,0.59375,Agricultural data handbook
Soybeans,1966,Northern,Tak,1.125073057,Agricultural data handbook
Soybeans,1966,Northern,Uthai Thani,0.732543641,Agricultural data handbook
Soybeans,1966,Northern,Uttaradit,0.866104869,Agricultural data handbook
Soybeans,1966,Northern,Total,1.010679272,Agricultural statistics of Thai
Soybeans,1966,Northern,Total,0.79858671,Statistical Yearbook Thailand
Soybeans,1966,Southern,Total,0.6875,Agricultural statistics of Thai
Soybeans,1966,Thailand,Total,0.800910179,Agricultural data handbook
Soybeans,1967,Central,Phetchabun,0.703125,Agricultural data handbook
Soybeans,1967,Central,Total,0.770416145,Agricultural statistics of Thai
Soybeans,1967,Central,Total,0.703125,Statistical Yearbook Thailand
Soybeans,1967,Northeastern,Total,0.801724138,Agricultural statistics of Thai
Soybeans,1967,Northern,Chiang Mai,1.113032974,Agricultural data handbook
Soybeans,1967,Northern,Chiang Rai,1.036949362,Agricultural data handbook
